month,division,line,period,num_passengers,additional platform time,additional train time,customer journey time performance
2019-01,B DIVISION,D,peak,4257115.4,1.17,1.4,0.793
2019-01,B DIVISION,E,offpeak,5298839.5,1.05,0.87,0.83
2019-01,B DIVISION,E,peak,6380254.2,1.17,0.82,0.837
2019-01,B DIVISION,F,offpeak,5501625.6,1.32,1.04,0.783
2019-01,B DIVISION,F,peak,6543870.3,1.31,1.02,0.799
2019-01,B DIVISION,G,offpeak,1615153.5,1.3,1.13,0.821
2019-01,B DIVISION,G,peak,1955113.7,1.55,1.14,0.821
2019-01,B DIVISION,JZ,offpeak,2001754.3,1.49,0.86,0.775
2019-01,B DIVISION,JZ,peak,2340768.6,1.34,1.39,0.751
2019-01,B DIVISION,L,offpeak,4233161,1.16,0.29,0.904
2019-01,B DIVISION,L,peak,4419545.4,1.81,0.45,0.907
2019-01,B DIVISION,M,offpeak,2823751.3,1.62,0.62,0.808
2019-01,B DIVISION,M,peak,3439564.2,1.73,0.91,0.801
2019-01,B DIVISION,N,offpeak,3521720,1.17,0.78,0.825
2019-01,B DIVISION,N,peak,4032125,1.21,0.9,0.828
2019-01,B DIVISION,Q,offpeak,4923412.7,1.12,0.48,0.824
2019-01,B DIVISION,Q,peak,5586979.2,1.11,0.68,0.834
2019-01,B DIVISION,R,offpeak,5815605.1,1.3,0.29,0.853
2019-01,B DIVISION,R,peak,6544820,1.29,0.3,0.863
2019-01,B DIVISION,S Fkln,offpeak,320647.8,0.75,-0.13,0.937
2019-01,B DIVISION,S Fkln,peak,312543,0.55,-0.07,0.941
2019-01,B DIVISION,S Rock,offpeak,38000.6,0.5,0.11,0.921
2019-01,B DIVISION,S Rock,peak,27997.2,0.56,0.08,0.924
2019-01,B DIVISION,W,offpeak,2132642,1.06,0.34,0.887
2019-01,B DIVISION,W,peak,2527883.7,0.81,0.25,0.912
2018-12,A DIVISION,1,offpeak,6292796.6,1.04,0.82,0.865
2018-12,A DIVISION,1,peak,7116959.2,1.16,0.86,0.866
2018-12,A DIVISION,2,offpeak,4320756.5,1.4,0.8,0.806
2018-12,A DIVISION,2,peak,4977285.2,1.4,0.59,0.852
2018-12,A DIVISION,3,offpeak,3051031.8,1.09,0.58,0.867
2018-12,A DIVISION,3,peak,3684832.4,1,0.42,0.891
2018-12,A DIVISION,4,offpeak,5209801.4,1.15,1.13,0.817
2018-12,A DIVISION,4,peak,5639411.2,1.13,0.93,0.833
2018-12,A DIVISION,5,offpeak,3767520.1,1.39,1.04,0.803
2018-12,A DIVISION,5,peak,4550914.6,1.03,0.82,0.837
2018-12,A DIVISION,6,offpeak,6811946.4,1.12,0.52,0.877
2018-12,A DIVISION,6,peak,7528761.2,1.09,0.89,0.863
2018-12,A DIVISION,7,offpeak,4730734.5,1.1,0.62,0.858
2018-12,A DIVISION,7,peak,5508175.8,1.04,0.83,0.867
2018-12,A DIVISION,S 42nd,offpeak,957592,0.35,0.14,0.989
2018-12,A DIVISION,S 42nd,peak,1478998,0.32,0.19,1
2018-12,B DIVISION,A,offpeak,5134121.4,1.29,1.6,0.751
2018-12,B DIVISION,A,peak,6466741.7,1.29,1.57,0.782
2018-12,B DIVISION,B,offpeak,2459860.1,1.65,1.17,0.754
2018-12,B DIVISION,B,peak,3888623.9,1.63,1.56,0.729
2018-12,B DIVISION,C,offpeak,3397150,1.59,0.76,0.785
2018-12,B DIVISION,C,peak,3285269.2,1.72,0.8,0.786
2018-12,B DIVISION,D,offpeak,3812497.2,1.63,1.44,0.734
2018-12,B DIVISION,D,peak,3856164.2,1.32,1.67,0.757
2018-12,B DIVISION,E,offpeak,4235677.7,1.12,1.16,0.806
2018-12,B DIVISION,E,peak,5381850.9,1.34,1.36,0.793
2018-12,B DIVISION,F,offpeak,4703836.1,1.56,1.47,0.738
2018-12,B DIVISION,F,peak,5973140.1,1.74,1.5,0.744
2018-12,B DIVISION,G,offpeak,1444838.7,1.38,1.18,0.812
2018-12,B DIVISION,G,peak,1805192,1.55,1.06,0.828
2018-12,B DIVISION,JZ,offpeak,1863071.3,1.42,1.16,0.751
2018-12,B DIVISION,JZ,peak,2254598.4,1.42,1.56,0.723
2018-12,B DIVISION,L,offpeak,3716503.2,1,0.36,0.892
2018-12,B DIVISION,L,peak,4094384,0.79,0.3,0.931
2018-12,B DIVISION,M,offpeak,2162754,1.64,0.84,0.776
2018-12,B DIVISION,M,peak,2752724.1,1.83,1.16,0.762
2018-12,B DIVISION,N,offpeak,3021667.4,1.3,0.87,0.805
2018-12,B DIVISION,N,peak,3654791.5,1.41,1.2,0.789
2018-12,B DIVISION,Q,offpeak,4304873.5,1.24,0.41,0.811
2018-12,B DIVISION,Q,peak,5210861.4,1.6,1.03,0.772
2018-12,B DIVISION,R,offpeak,5064417,1.4,0.4,0.833
2018-12,B DIVISION,R,peak,6063548.6,1.53,0.5,0.828
2018-12,B DIVISION,S Fkln,offpeak,249856.8,1.14,-0.18,0.933
2018-12,B DIVISION,S Fkln,peak,264132.4,0.68,-0.09,0.93
2018-12,B DIVISION,S Rock,offpeak,34816,0.69,0.22,0.909
2018-12,B DIVISION,S Rock,peak,26274,0.75,0.16,0.905
2018-12,B DIVISION,W,offpeak,1705945.4,0.96,0.29,0.886
2018-12,B DIVISION,W,peak,2279102.5,0.91,0.34,0.895
2018-11,A DIVISION,1,offpeak,6948903.9,1.06,0.86,0.856
2018-11,A DIVISION,1,peak,7692353.8,1.13,1.06,0.851
2018-11,A DIVISION,2,offpeak,4861407.8,1.35,0.75,0.812
2018-11,A DIVISION,2,peak,5368864.1,1.4,0.96,0.836
2018-11,A DIVISION,3,offpeak,3322160.1,1.05,0.52,0.874
2018-11,A DIVISION,3,peak,3974028.7,0.99,0.63,0.877
2018-11,A DIVISION,4,offpeak,5716036.1,1.05,0.91,0.831
2018-11,A DIVISION,4,peak,6077152,0.98,1.03,0.837
2018-11,A DIVISION,5,offpeak,4126230,1.29,0.73,0.83
2018-11,A DIVISION,5,peak,4883480.1,1.16,1.13,0.826
2018-11,A DIVISION,6,offpeak,7318335.1,1.06,0.59,0.873
2018-11,A DIVISION,6,peak,7877880.2,1.11,1.07,0.86
2018-11,A DIVISION,7,offpeak,5246606.8,1.14,0.95,0.824
2018-11,A DIVISION,7,peak,5916692.9,1.37,1.84,0.778
2018-11,A DIVISION,S 42nd,offpeak,991580.1,0.37,0.17,0.987
2018-11,A DIVISION,S 42nd,peak,1478801.1,0.39,0.2,0.999
2018-11,B DIVISION,A,offpeak,5658865.6,1.41,1.83,0.731
2018-11,B DIVISION,A,peak,6869653,1.31,1.69,0.767
2018-11,B DIVISION,B,offpeak,2675005.3,1.74,1.55,0.718
2018-11,B DIVISION,B,peak,4096465.2,1.67,1.82,0.713
2018-11,B DIVISION,C,offpeak,3594348,1.69,0.83,0.789
2018-11,B DIVISION,C,peak,3334513.3,1.74,0.85,0.783
2018-11,B DIVISION,D,offpeak,4294121.6,1.66,1.53,0.711
2018-11,B DIVISION,D,peak,4115928.9,1.37,1.9,0.729
2018-11,B DIVISION,E,offpeak,5056298.7,1.14,1.1,0.807
2018-11,B DIVISION,E,peak,6288243.6,1.13,1.22,0.809
2018-11,B DIVISION,F,offpeak,5202552.1,1.46,1.01,0.771
2018-11,B DIVISION,F,peak,6443468.7,1.38,1.23,0.78
2018-11,B DIVISION,G,offpeak,1696668.9,1.29,1.34,0.802
2018-11,B DIVISION,G,peak,2020494.4,1.14,1.25,0.814
2018-11,B DIVISION,JZ,offpeak,2152311.5,1.65,1.52,0.737
2018-11,B DIVISION,JZ,peak,2494049,1.69,2,0.689
2018-11,B DIVISION,L,offpeak,4220187.1,0.68,0.19,0.925
2018-11,B DIVISION,L,peak,4410056.7,0.75,0.3,0.938
2018-11,B DIVISION,M,offpeak,2834800.5,1.94,0.95,0.765
2018-11,B DIVISION,M,peak,3370848.2,2.07,1.19,0.761
2018-11,B DIVISION,N,offpeak,3613364,1.34,0.75,0.796
2018-11,B DIVISION,N,peak,3916247.9,1.5,1.56,0.769
2018-11,B DIVISION,Q,offpeak,4733495.3,1.27,0.62,0.786
2018-11,B DIVISION,Q,peak,5574575.9,1.52,1.34,0.75
2018-11,B DIVISION,R,offpeak,5721993.8,1.52,0.49,0.818
2018-11,B DIVISION,R,peak,6396936.5,1.64,0.67,0.808
2018-11,B DIVISION,S Fkln,offpeak,311506.7,1.2,0.02,0.914
2018-11,B DIVISION,S Fkln,peak,297444.2,0.81,0.04,0.928
2018-11,B DIVISION,S Rock,offpeak,37990.4,0.59,0.27,0.92
2018-11,B DIVISION,S Rock,peak,29116.5,1.95,0.26,0.895
2018-11,B DIVISION,W,offpeak,1534132,1.05,0.5,0.869
2018-11,B DIVISION,W,peak,2408532.4,1.1,0.8,0.871
2018-10,A DIVISION,1,offpeak,6982016.1,1.11,0.91,0.851
2018-10,A DIVISION,1,peak,7938567.4,1.16,0.99,0.861
2018-10,A DIVISION,2,offpeak,4830765,1.32,0.9,0.813
2018-10,A DIVISION,2,peak,5642905.7,1.02,0.73,0.856
2018-10,A DIVISION,3,offpeak,3492619.1,1.09,0.53,0.872
2018-10,A DIVISION,3,peak,4208619.5,0.97,0.49,0.892
2018-10,A DIVISION,4,offpeak,5957805.6,1.1,1.08,0.811
2018-10,A DIVISION,4,peak,6440229.9,1.04,1.2,0.828
2018-10,A DIVISION,5,offpeak,4215337.3,1.29,1.11,0.807
2018-10,A DIVISION,5,peak,5184373,1.1,1.11,0.819
2018-10,A DIVISION,6,offpeak,7502338.5,1.18,0.63,0.873
2018-10,A DIVISION,6,peak,8357035.3,1.14,1.02,0.856
2018-10,A DIVISION,7,offpeak,5510051.6,1.07,1.04,0.817
2018-10,A DIVISION,7,peak,6347756.2,1.09,1.26,0.825
2018-10,A DIVISION,S 42nd,offpeak,931231.4,0.39,0.18,0.985
2018-10,A DIVISION,S 42nd,peak,1453813.2,0.42,0.19,0.992
2018-10,B DIVISION,A,offpeak,5786527.2,1.36,1.82,0.73
2018-10,B DIVISION,A,peak,7251698.6,1.28,1.57,0.779
2018-10,B DIVISION,B,offpeak,2669095.9,1.67,1.49,0.739
2018-10,B DIVISION,B,peak,4281786.8,2.03,1.57,0.735
2018-10,B DIVISION,C,offpeak,3456927.1,1.53,0.77,0.791
2018-10,B DIVISION,C,peak,3397183.6,1.65,0.8,0.799
2018-10,B DIVISION,D,offpeak,4384953.2,1.85,1.67,0.686
2018-10,B DIVISION,D,peak,4271709.8,1.42,1.87,0.729
2018-10,B DIVISION,E,offpeak,5193114.6,1.16,1.16,0.794
2018-10,B DIVISION,E,peak,6588903.3,1.02,1.05,0.828
2018-10,B DIVISION,F,offpeak,5295707.7,1.55,0.86,0.776
2018-10,B DIVISION,F,peak,6740528,1.25,0.97,0.809
2018-10,B DIVISION,G,offpeak,1721672.2,1.34,1.37,0.812
2018-10,B DIVISION,G,peak,2079958,1.69,1.33,0.818
2018-10,B DIVISION,JZ,offpeak,2264254.9,1.38,1.36,0.752
2018-10,B DIVISION,JZ,peak,2641844.7,1.47,1.69,0.722
2018-10,B DIVISION,L,offpeak,4328467.5,0.87,0.48,0.898
2018-10,B DIVISION,L,peak,4658061.2,1.05,0.68,0.904
2018-10,B DIVISION,M,offpeak,2740409.4,1.6,0.71,0.796
2018-10,B DIVISION,M,peak,3438437.2,1.79,0.9,0.801
2018-10,B DIVISION,N,offpeak,3477824.8,1.24,1.18,0.773
2018-10,B DIVISION,N,peak,4145751.3,1.29,1.5,0.773
2018-10,B DIVISION,Q,offpeak,4894669.8,1.28,0.64,0.794
2018-10,B DIVISION,Q,peak,5893941.5,1.85,1.16,0.767
2018-10,B DIVISION,R,offpeak,5622376.1,1.45,0.48,0.819
2018-10,B DIVISION,R,peak,6632943.5,1.51,0.65,0.823
2018-10,B DIVISION,S Fkln,offpeak,344305.4,0.47,0.03,0.952
2018-10,B DIVISION,S Fkln,peak,344427.3,0.52,0.05,0.946
2018-10,B DIVISION,S Rock,offpeak,45369.8,0.81,0.26,0.896
2018-10,B DIVISION,S Rock,peak,34095.2,0.75,0.07,0.917
2018-10,B DIVISION,W,offpeak,1918145.5,0.88,0.46,0.883
2018-10,B DIVISION,W,peak,2577428.6,0.81,0.71,0.884
2018-09,A DIVISION,1,offpeak,5350675.9,1.12,0.88,0.845
2018-09,A DIVISION,1,peak,5692930.1,1.2,1,0.847
2018-09,A DIVISION,2,offpeak,3724670.7,1.34,0.96,0.807
2018-09,A DIVISION,2,peak,4026086.7,1.01,0.63,0.859
2018-09,A DIVISION,3,offpeak,2560376.5,1.16,0.65,0.866
2018-09,A DIVISION,3,peak,3086110.3,0.91,0.47,0.899
2018-09,A DIVISION,4,offpeak,4717130.1,1.15,1.17,0.812
2018-09,A DIVISION,4,peak,4706676.7,1.05,1.26,0.821
2018-09,A DIVISION,5,offpeak,3279279.1,1.23,1.15,0.813
2018-09,A DIVISION,5,peak,3794738,1.17,1.1,0.822
2018-09,A DIVISION,6,offpeak,5676507.2,1.09,0.55,0.872
2018-09,A DIVISION,6,peak,5992711.3,1.15,1.03,0.859
2018-09,A DIVISION,7,offpeak,4453111.1,0.95,0.8,0.845
2018-09,A DIVISION,7,peak,4996091.6,0.9,0.75,0.867
2018-09,A DIVISION,S 42nd,offpeak,785591.5,0.37,0.12,0.987
2018-09,A DIVISION,S 42nd,peak,1192452.5,0.39,0.19,0.998
2018-09,B DIVISION,A,offpeak,4505654.6,1.52,1.93,0.728
2018-09,B DIVISION,A,peak,5333301.7,1.18,1.57,0.786
2018-09,B DIVISION,B,offpeak,2063476.5,1.5,1.6,0.74
2018-09,B DIVISION,B,peak,3110530.9,1.45,1.5,0.761
2018-09,B DIVISION,C,offpeak,2704383.8,1.7,0.88,0.778
2018-09,B DIVISION,C,peak,2419515.7,1.54,0.83,0.803
2018-09,B DIVISION,D,offpeak,3378505.9,1.63,1.74,0.696
2018-09,B DIVISION,D,peak,3164046.2,1.35,1.81,0.745
2018-09,B DIVISION,E,offpeak,4051159.1,1.22,1.19,0.793
2018-09,B DIVISION,E,peak,4852592.6,1.13,1.1,0.819
2018-09,B DIVISION,F,offpeak,4198178.7,1.54,1.11,0.762
2018-09,B DIVISION,F,peak,5067314.6,1.28,1.05,0.802
2018-09,B DIVISION,G,offpeak,1265626.1,1.14,1.29,0.808
2018-09,B DIVISION,G,peak,1470487.7,1.13,1.11,0.823
2018-09,B DIVISION,JZ,offpeak,1748657.5,1.49,1.44,0.724
2018-09,B DIVISION,JZ,peak,1907579.1,1.55,1.73,0.735
2018-09,B DIVISION,L,offpeak,3371816.3,0.79,0.37,0.915
2018-09,B DIVISION,L,peak,3415649,0.65,0.27,0.955
2018-09,B DIVISION,M,offpeak,2176368.3,1.71,0.81,0.787
2018-09,B DIVISION,M,peak,2600750.3,1.86,0.94,0.802
2018-09,B DIVISION,N,offpeak,2781888.6,1.41,1.31,0.75
2018-09,B DIVISION,N,peak,3178901.2,1.27,1.43,0.768
2018-09,B DIVISION,Q,offpeak,3965884.4,1.29,0.95,0.779
2018-09,B DIVISION,Q,peak,4448814,1.36,1.18,0.789
2018-09,B DIVISION,R,offpeak,4392911.8,1.54,0.53,0.807
2018-09,B DIVISION,R,peak,4883706.9,1.46,0.65,0.817
2018-09,B DIVISION,S Fkln,offpeak,216159.2,0.64,-0.05,0.94
2018-09,B DIVISION,S Fkln,peak,182897.1,0.49,-0.04,0.952
2018-09,B DIVISION,S Rock,offpeak,69137.1,0.72,0.22,0.902
2018-09,B DIVISION,S Rock,peak,48594.5,0.54,-0.05,0.936
2018-09,B DIVISION,W,offpeak,1522703.7,1.04,0.44,0.891
2018-09,B DIVISION,W,peak,2026770.9,0.75,0.34,0.901
2018-08,A DIVISION,1,offpeak,6615847.2,1.11,0.84,0.851
2018-08,A DIVISION,1,peak,7529387.9,1.12,0.81,0.869
2018-08,A DIVISION,2,offpeak,4471331.6,1.31,1.07,0.8
2018-08,A DIVISION,2,peak,4853589.1,1.2,0.63,0.853
2018-08,A DIVISION,3,offpeak,3050373.7,0.97,0.57,0.878
2018-08,A DIVISION,3,peak,4128804.9,0.83,0.3,0.902
2018-08,A DIVISION,4,offpeak,5601633,1.24,1.07,0.819
2018-08,A DIVISION,4,peak,5943657.3,0.91,0.49,0.869
2018-08,A DIVISION,5,offpeak,3950669.5,1.28,1.05,0.82
2018-08,A DIVISION,5,peak,4615798.8,1.04,0.55,0.855
2018-08,A DIVISION,6,offpeak,6811901,1.08,0.45,0.88
2018-08,A DIVISION,6,peak,7496251.3,1.05,0.83,0.872
2018-08,A DIVISION,7,offpeak,5411000.9,1.17,1.21,0.812
2018-08,A DIVISION,7,peak,6337169.3,1.29,1.44,0.819
2018-08,A DIVISION,S 42nd,offpeak,1004543.4,0.39,0.14,0.983
2018-08,A DIVISION,S 42nd,peak,1603226.5,0.48,0.18,0.988
2018-08,B DIVISION,A,offpeak,5342127.3,1.41,1.95,0.727
2018-08,B DIVISION,A,peak,6510170.2,1.24,1.65,0.788
2018-08,B DIVISION,B,offpeak,2612987.3,1.66,1.35,0.747
2018-08,B DIVISION,B,peak,4041682.7,1.54,1.42,0.764
2018-08,B DIVISION,C,offpeak,3253273.2,1.62,0.99,0.778
2018-08,B DIVISION,C,peak,3140067.9,1.63,0.84,0.811
2018-08,B DIVISION,D,offpeak,4094094.3,1.87,1.95,0.669
2018-08,B DIVISION,D,peak,3989788.8,1.44,1.86,0.745
2018-08,B DIVISION,E,offpeak,4937601.8,1.37,1.49,0.768
2018-08,B DIVISION,E,peak,6174557.5,1.13,0.86,0.832
2018-08,B DIVISION,F,offpeak,4939244.1,1.61,1.1,0.751
2018-08,B DIVISION,F,peak,6067993.3,1.3,0.74,0.817
2018-08,B DIVISION,G,offpeak,1562748.1,1.16,1.28,0.817
2018-08,B DIVISION,G,peak,1857873.6,1.06,1.01,0.841
2018-08,B DIVISION,JZ,offpeak,2057348.7,1.6,1.38,0.72
2018-08,B DIVISION,JZ,peak,2370878,1.41,1.48,0.757
2018-08,B DIVISION,L,offpeak,4039860.4,0.79,0.33,0.925
2018-08,B DIVISION,L,peak,4244505.1,0.79,0.19,0.948
2018-08,B DIVISION,M,offpeak,2476116,1.79,0.86,0.773
2018-08,B DIVISION,M,peak,3151494.9,1.58,0.81,0.811
2018-08,B DIVISION,N,offpeak,3393287.6,1.58,1.39,0.743
2018-08,B DIVISION,N,peak,3961013.2,1.33,1.57,0.765
2018-08,B DIVISION,Q,offpeak,4767340.2,1.32,0.86,0.793
2018-08,B DIVISION,Q,peak,5702422.2,1.67,1.2,0.783
2018-08,B DIVISION,R,offpeak,5157351.7,1.67,0.6,0.794
2018-08,B DIVISION,R,peak,6024562.9,1.49,0.62,0.821
2018-08,B DIVISION,S Fkln,offpeak,284489.3,0.76,-0.01,0.934
2018-08,B DIVISION,S Fkln,peak,252491.8,0.86,0.02,0.928
2018-08,B DIVISION,S Rock,offpeak,11311,0.67,0.4,0.923
2018-08,B DIVISION,S Rock,peak,7697.8,0.24,0.1,0.945
2018-08,B DIVISION,W,offpeak,1834352.1,1.17,0.53,0.871
2018-08,B DIVISION,W,peak,2526687.4,0.83,0.42,0.894
2018-07,A DIVISION,1,offpeak,6812817.3,1.07,0.89,0.855
2018-07,A DIVISION,1,peak,7233355.9,1.09,0.89,0.869
2018-07,A DIVISION,2,offpeak,4823603.3,1.31,1.43,0.776
2018-07,A DIVISION,2,peak,5149113.9,1.12,0.79,0.852
2018-07,A DIVISION,3,offpeak,3266422.6,0.96,0.87,0.863
2018-07,A DIVISION,3,peak,3905540.8,0.78,0.63,0.895
2018-07,A DIVISION,4,offpeak,5708830.1,1.07,1.28,0.806
2018-07,A DIVISION,4,peak,5844609.8,0.96,1.14,0.833
2018-07,A DIVISION,5,offpeak,3901611.3,1.04,1.25,0.814
2018-07,A DIVISION,5,peak,4783805.8,0.83,1.14,0.834
2018-07,A DIVISION,6,offpeak,6970907.8,1.31,0.63,0.862
2018-07,A DIVISION,6,peak,7537480.1,1.22,1.02,0.853
2018-07,A DIVISION,7,offpeak,5283399.9,1.22,1.48,0.808
2018-07,A DIVISION,7,peak,5849918.7,0.94,1.74,0.818
2018-07,A DIVISION,S 42nd,offpeak,998299.6,0.47,0.17,0.976
2018-07,A DIVISION,S 42nd,peak,1402680.5,0.36,0.19,1
2018-07,B DIVISION,A,offpeak,5171018.4,1.44,1.8,0.73
2018-07,B DIVISION,A,peak,6108627.8,1.2,1.41,0.795
2018-07,B DIVISION,B,offpeak,2518651.2,1.64,1.16,0.771
2018-07,B DIVISION,B,peak,3934192.2,1.46,1.2,0.776
2018-07,B DIVISION,C,offpeak,3366609.3,1.61,0.9,0.78
2018-07,B DIVISION,C,peak,3051479,1.71,0.75,0.802
2018-07,B DIVISION,D,offpeak,4467188.4,1.96,1.87,0.679
2018-07,B DIVISION,D,peak,3906689,1.42,1.75,0.751
2018-07,B DIVISION,E,offpeak,4868310.9,1.27,1.37,0.778
2018-07,B DIVISION,E,peak,5688038.4,1.25,1.41,0.795
2018-07,B DIVISION,F,offpeak,5142103.9,1.61,1.2,0.75
2018-07,B DIVISION,F,peak,6104866.7,1.26,1.24,0.79
2018-07,B DIVISION,G,offpeak,1584036.9,1.37,1.31,0.797
2018-07,B DIVISION,G,peak,1837796.9,1.04,1.06,0.833
2018-07,B DIVISION,JZ,offpeak,2012620.9,1.5,1.23,0.75
2018-07,B DIVISION,JZ,peak,2094006.4,1.24,1.53,0.752
2018-07,B DIVISION,L,offpeak,4417529.5,0.78,0.5,0.903
2018-07,B DIVISION,L,peak,4553163.3,1.22,0.45,0.907
2018-07,B DIVISION,M,offpeak,2411255.8,1.24,1.01,0.795
2018-07,B DIVISION,M,peak,2798608,1.26,0.96,0.813
2018-07,B DIVISION,N,offpeak,3153068.3,1.12,0.89,0.805
2018-07,B DIVISION,N,peak,3511107.8,0.91,0.85,0.84
2018-07,B DIVISION,Q,offpeak,4670956.4,0.96,0.69,0.817
2018-07,B DIVISION,Q,peak,5360157.3,1.1,0.81,0.823
2018-07,B DIVISION,R,offpeak,5132945.9,1.14,0.49,0.829
2018-07,B DIVISION,R,peak,5671932,1.14,0.46,0.847
2018-07,B DIVISION,S Fkln,offpeak,307113.7,0.52,0.01,0.949
2018-07,B DIVISION,S Fkln,peak,281421,0.46,0.03,0.954
2018-07,B DIVISION,S Rock,offpeak,12432,0.55,0.53,0.93
2018-07,B DIVISION,S Rock,peak,8454.6,0.32,0.21,0.936
2018-07,B DIVISION,W,offpeak,1641400.5,0.95,0.47,0.883
2018-07,B DIVISION,W,peak,2047272.7,0.6,0.36,0.899
2018-06,A DIVISION,1,offpeak,7150592.3,1.08,0.9,0.86
2018-06,A DIVISION,1,peak,8041346,0.96,0.78,0.89
2018-06,A DIVISION,2,offpeak,4861874.8,1.2,0.85,0.824
2018-06,A DIVISION,2,peak,5690031.7,0.91,0.52,0.875
2018-06,A DIVISION,3,offpeak,3464208.8,0.75,0.66,0.892
2018-06,A DIVISION,3,peak,4243836.8,0.66,0.43,0.913
2018-06,A DIVISION,4,offpeak,5733675.7,1,1.19,0.824
2018-06,A DIVISION,4,peak,6323222.5,0.84,0.98,0.851
2018-06,A DIVISION,5,offpeak,4113324.1,0.95,1.07,0.833
2018-06,A DIVISION,5,peak,5237781.3,0.72,1.02,0.848
2018-06,A DIVISION,6,offpeak,7767553.4,1.2,0.64,0.861
2018-06,A DIVISION,6,peak,8978708.1,1.17,1.02,0.848
2018-06,A DIVISION,7,offpeak,4927038.4,1.22,1.72,0.764
2018-06,A DIVISION,7,peak,5889906.2,1.37,2.34,0.748
2018-06,A DIVISION,S 42nd,offpeak,1309392,0.36,0.14,0.986
2018-06,A DIVISION,S 42nd,peak,1913454.9,0.39,0.18,0.996
2018-06,B DIVISION,A,offpeak,4980659,1.31,1.78,0.73
2018-06,B DIVISION,A,peak,6411396.1,1.17,1.4,0.8
2018-06,B DIVISION,B,offpeak,2409270.6,1.56,1.31,0.762
2018-06,B DIVISION,B,peak,3870811.2,1.53,1.39,0.763
2018-06,B DIVISION,C,offpeak,2949667.7,1.51,0.92,0.786
2018-06,B DIVISION,C,peak,2929469.1,1.51,0.65,0.823
2018-06,B DIVISION,D,offpeak,4002687,1.81,1.75,0.699
2018-06,B DIVISION,D,peak,4016823.1,1.34,1.65,0.757
2018-06,B DIVISION,E,offpeak,4456632.6,1.21,1.38,0.78
2018-06,B DIVISION,E,peak,5702400,1,0.86,0.839
2018-06,B DIVISION,F,offpeak,5451173.7,1.51,1.26,0.756
2018-06,B DIVISION,F,peak,6917866,1.17,0.95,0.81
2018-06,B DIVISION,G,offpeak,1492735.1,1.45,1.26,0.815
2018-06,B DIVISION,G,peak,1899827.2,1.01,1.03,0.848
2018-06,B DIVISION,JZ,offpeak,1767381.2,1.2,1.11,0.777
2018-06,B DIVISION,JZ,peak,1964830.3,1.23,1.51,0.759
2018-06,B DIVISION,L,offpeak,4590792.6,1.47,0.25,0.901
2018-06,B DIVISION,L,peak,5083249.5,1.57,0.31,0.925
2018-06,B DIVISION,M,offpeak,2279699.3,0.89,0.87,0.813
2018-06,B DIVISION,M,peak,3031509.4,1.06,0.86,0.825
2018-06,B DIVISION,N,offpeak,3112284.2,1.32,1.25,0.768
2018-06,B DIVISION,N,peak,3663760.2,1.13,0.98,0.818
2018-06,B DIVISION,Q,offpeak,4396827.4,1.18,0.96,0.791
2018-06,B DIVISION,Q,peak,5361745.2,1.36,1.11,0.786
2018-06,B DIVISION,R,offpeak,5175473.3,1.37,0.41,0.832
2018-06,B DIVISION,R,peak,6089326.1,1.32,0.26,0.851
2018-06,B DIVISION,S Fkln,offpeak,262330.2,0.6,0.06,0.933
2018-06,B DIVISION,S Fkln,peak,272256.8,0.53,0.07,0.943
2018-06,B DIVISION,S Rock,offpeak,28263.9,0.78,0.22,0.902
2018-06,B DIVISION,S Rock,peak,18744.6,0.62,0.03,0.925
2018-06,B DIVISION,W,offpeak,1599500.5,1.32,0.78,0.833
2018-06,B DIVISION,W,peak,2354171.6,0.91,0.62,0.874
2018-05,A DIVISION,1,offpeak,7094749.4,0.97,0.87,0.881
2018-05,A DIVISION,1,peak,7786311.2,0.97,0.88,0.892
2018-05,A DIVISION,2,offpeak,4978028.1,1.06,0.92,0.82
2018-05,A DIVISION,2,peak,5650884.3,0.92,0.77,0.858
2018-05,A DIVISION,3,offpeak,3484332.5,0.76,0.66,0.889
2018-05,A DIVISION,3,peak,4117291.7,0.67,0.65,0.894
2018-05,A DIVISION,4,offpeak,5962375.9,0.91,1.07,0.831
2018-05,A DIVISION,4,peak,6350844.1,0.96,1.1,0.836
2018-05,A DIVISION,5,offpeak,4194659.1,0.91,1.01,0.837
2018-05,A DIVISION,5,peak,5185954.4,0.99,1.25,0.831
2018-05,A DIVISION,6,offpeak,7808834.9,1.11,0.66,0.867
2018-05,A DIVISION,6,peak,8634992.7,1.21,1.16,0.831
2018-05,A DIVISION,7,offpeak,5652479.6,1.25,1.6,0.786
2018-05,A DIVISION,7,peak,6455539.9,1.13,1.89,0.788
2018-05,A DIVISION,S 42nd,offpeak,997510.8,0.35,0.13,0.987
2018-05,A DIVISION,S 42nd,peak,1487857.8,0.35,0.18,0.999
2018-05,B DIVISION,A,offpeak,5739243.9,1.45,1.73,0.729
2018-05,B DIVISION,A,peak,6882228.4,1.13,1.35,0.796
2018-05,B DIVISION,B,offpeak,2715012.9,1.79,1.34,0.746
2018-05,B DIVISION,B,peak,4278127.5,1.47,1.29,0.765
2018-05,B DIVISION,C,offpeak,3333502.1,1.62,0.82,0.781
2018-05,B DIVISION,C,peak,3286363,1.58,0.63,0.806
2018-05,B DIVISION,D,offpeak,4528008,2.03,1.7,0.693
2018-05,B DIVISION,D,peak,4232127.9,1.48,1.47,0.748
